McD_light_b_0,McD_light_b_1,McD_light_b_2,McD_light_b_3
0.916899344616736,,1.1921453311656183,1.196348867595819
0.864426759659054,,1.093732981101402,1.0789014885823396
0.9743672332661095,,1.3099283442348701,1.4037052129871277
0.9288669214843127,,1.247488894650419,1.3129354060573573
0.8738484611904352,,1.1288042944971077,1.192251814257647
1.0043914346197687,,1.6166571018651361,1.806790337494221
0.9607872710521213,,1.555714824696149,1.787083333333333
0.900100254817646,,1.296458591620116,1.7703079496261314
0.7786089314806736,,1.8842155251702688,1.960206455102777
0.7169837354718634,,1.8073896063910813,1.2793259970983548
0.6608809324295061,,1.7382460843462941,1.2079699042407661
0.7641028606620061,,1.8651419638330236,1.0920776983374967
0.7036311206172179,,1.7905529143164114,1.2073519829656902
0.6541486826110366,,1.730772954496058,1.1266908695499667
0.7339686831758294,,1.2556039488966317,1.0103092342434512
0.6581527816196008,,0.982603788720227,1.2073519829656902
0.6062859808457569,,0.918923423113028,1.1266908695499667
0.7160852628752776,,1.8064189210872565,1.0103092342434512
0.6608809324295061,,1.7382460843462941,1.2118486451819783
1.6163356536644506,,2.5075186965811964,1.1304456075655742
1.5425846556193492,,2.4276233421750666,1.0089602944368796
1.481131921606374,,2.361972352076056,1.2292187812187811
1.690392156862745,,2.589434970166102,1.1326348039215686
2.139332298136646,,3.1213286090621706,1.0047217554044763
2.1372619047619046,,3.119477442827443,1.3267987804878048
2.134264901764902,,3.1167926388181355,1.261515047879617
2.138289653991093,,3.120396729461015,1.1621549225190033
1.6188083238600477,,2.512080616779383,1.2526388888888889
1.5383419445332194,,2.4251769965703085,1.1818619142572282
1.4747320346320343,,2.357811468949785,1.0818973974353914
1.692379702457167,,2.5930448717948713,1.25482476635514
2.114404761904762,,3.0746745861733205,1.1818619142572282
2.1032765567765566,,3.054780369309766,1.0818973974353914
2.0914097448578173,,3.0353713774597493,1.2539654670393663
2.124486301369863,,3.0950212610918495,1.182816760224539
1.6217223597998243,,2.5146949958643505,1.0864873429229747
1.538241719732468,,2.4244080973837114,1.2736051448551449
1.475044098720569,,2.357298951048951,1.2056783285808292
1.6933786036658376,,2.5939397263810013,1.0755029929639093
1.6305807453416148,,2.594029768936717,1.1089956336766682
1.640493504150126,,1.899701372019793,1.0065542793992857
1.7516570009298682,,2.659127164243624,0.9210583822015487
1.6334067497966924,,2.5047167898015354,1.1351551065567294
1.5708207282913165,,2.4274049952081986,1.0650327482988071
1.4849139728884253,,2.327290008841733,0.975350052736435
2.139332298136646,,3.1213286090621706,1.1354627329192548
2.139332298136646,,3.1213286090621706,1.0462855064372598
2.138289653991093,,3.120396729461015,0.947720187386426
2.140390163364616,,3.1222733421750664,1.180813382269904
1.4586114003643413,,2.4983305832266685,1.0917390594001632
1.310979037447345,,2.3790003819709704,1.00567177663349
1.1630318437308698,,2.2311649514008005,1.0930195141709533
1.4685172827172823,,2.509527391737307,0.999922181372549
1.3260013389638479,,2.3957067311773192,0.9150964169316571
1.183784348411829,,2.2534045778125957,1.1302997569806081
1.4788274867989153,,2.521211018009277,1.0660585450089126
1.3260013389638479,,2.3957067311773192,0.9750238962978044
1.1820064916181936,,2.251802206302761,6.802627450980391
1.4885960317460316,,2.5325425328025952,6.7283333333333335
1.3411842918985772,,2.4128603123631587,6.673420289855072
1.191447416495202,,2.262272727272727,9.613999999999999
1.6403880334793086,,2.709959963603276,2.935269841269841
1.5072272727272726,,2.6042183163555714,2.6762594235033257
1.3656113338907179,,2.458946379338056,2.288421362472114
1.0957692056227524,,1.5610704679935448,2.552542568542569
1.0164709386998543,,1.4843886825817858,2.299420262664165
0.8720166196559923,,1.1469673707379233,1.9687810028317547
1.2371457238413759,,1.6419038013268783,2.552542568542569
1.1831014703303857,,1.5758450928381962,2.299420262664165
1.042627318480977,,1.2498237681970885,1.9687810028317547
1.1315657102845804,,2.1772314507198227,2.569873614854747
1.0311412673177378,,1.5007803522952754,2.3117572590011615
0.9021397849462364,,1.3644491053442351,1.961522652218782
1.272942228503204,,2.2580647840531562,2.650522872476361
1.1932204475969181,,1.5872954479976953,2.355786233374469
1.072171143831254,,1.4640752396455055,1.8462038727019312
0.9232120713211381,,1.41370831915594,3.651974025974026
0.8419365079365079,,1.3292935064935063,3.4084796380090494
0.7739636108526895,,1.257820066112749,3.0049039070173524
0.9393023586246093,,2.010994941724504,3.2610454545454544
0.8592928923152016,,1.9269876456876456,3.048265734265734
0.7937349129219042,,1.8574837738019556,2.697250060863506
0.8524687945144109,,1.3462247408951422,3.2692467532467533
0.7974929971988796,,1.289425753556788,3.048265734265734
0.7284399054183226,,1.2131322449928588,2.697250060863506
1.4474409250879838,,1.4894900584795323,3.261878787878788
1.3474105437941053,,1.3506660852758856,3.048030839587242
1.2853567177154634,,1.246987436130748,2.7102039070173523
1.452492183722804,,1.4865514164198372,3.3513540413075296
1.3639098288085534,,1.4092567633170041,3.135035060177917
1.2981085819495264,,1.2844372294372295,2.5697132677551524
1.4774409250879839,,1.7894900584795324,2.0980992336152218
1.3924179258685263,,1.7148910123004728,1.808129795075925
1.3218241187017816,,1.4501621323660157,1.5898179581200895
0.9024670371581125,,1.9423944073944075,2.3795096614227083
0.8123171258350179,,1.8530781148604798,2.186519887955182
0.7365228107892208,,1.775111894757903,1.9515809736711376
0.8808901409325138,,1.9204067641503921,2.2848273694390717
0.7938183030768883,,1.8340042335632958,2.0195885868517447
0.7260436930091185,,1.7659584344794428,1.7819635926132853
0.8473107135830921,,1.309043513957307,2.6057832517920128
0.7454043307463831,,1.0245165675291403,2.3769740367337713
0.6783606079495806,,0.9538872894174097,2.181262125527313
0.8110403127604521,,1.851909344406997,2.1551119832548404
0.7365228107892208,,1.775111894757903,1.9083884711779446
17.007441860465114,,4.874408634843418,1.6997005270092227
13.514802259887006,,4.777008120419884,2.48302299381291
13.402416666666664,,4.718133536624102,2.3159514963880286
17.209375,,4.943838919700989,2.11938117953581
17.735,,5.295376623376623,
16.068333333333335,,5.247757575757576,
14.957222222222223,,5.187151515151515,
16.735,,5.2707460815047025,
8.854279379157429,,4.687534405892615,
8.196491228070174,,4.556248771309012,
7.752368421052632,,4.441283422459892,
9.734838709677419,,4.807248803827751,
10.504999999999999,,3.7760909090909087,
9.729090909090909,,3.4498735177865614,
9.225666666666665,,3.21146127946128,
11.791666666666666,,4.266646464646465,
9.536097560975609,,4.741105834464043,
8.673699059561129,,4.611233766233766,
8.172417582417584,,4.508291313949209,
10.091981566820277,,4.827410094150332,
6.42749074074074,,2.5466965452847807,
2.7472107279693483,,2.2575986277873072,
11.4304,,4.924040199151761,
13.604736842105263,,3.5980091783216777,
13.03125,,3.2836730296730297,
9.276753623188407,,3.005726386673755,
17.735,,5.295376623376623,
17.735,,5.295376623376623,
16.735,,5.2707460815047025,
19.401666666666664,,5.321831649831649,
8.26111111111111,,3.7981482506132536,
7.029809523809524,,3.6329872495446267,
5.25843137254902,,3.0118568261007286,
8.297094017094015,,3.8073137077975785,
7.073549783549782,,3.647024482109228,
5.457446808510638,,3.0548479100807864,
8.335955555555554,,3.8168385946754073,
7.073549783549782,,3.647024482109228,
5.3005840634125985,,3.029832275309054,
8.155833333333334,,3.8089191650853884,
6.99472881956753,,3.6470317686107157,
5.259111111111112,,3.0279651240778,
8.379743589743589,,3.8759966914805615,
7.220178571428571,,3.719307359307359,
5.424503657262277,,3.0996084905660375,
3.0111649831649836,,1.9344769651778766,
2.6624700854700856,,1.7899383116883114,
1.8878839600470037,,1.3801198412698412,
3.646074074074074,,2.033681510632422,
3.331323232323233,,1.8716428571428572,
2.4895826086956516,,1.5044162367917464,
3.577186147186147,,2.1283864131511185,
2.630447863247863,,1.7827472089314191,
2.0873094839942667,,1.492608187134503,
4.2120952380952374,,2.2275909586056644,
3.289395127748069,,1.8601352813852814,
2.668702341137124,,1.5976555727554178,
2.6826610305958125,,1.8387412547596171,
2.2754950343773874,,1.625373040752351,
2.006493212669683,,1.4686795088357587,
3.2710271184497186,,2.034880267000417,
2.867616121776107,,1.8222926306066412,
2.6031555555555554,,1.6676725467514941,
2.4384486506746628,,1.708836847946726,
2.199976184805906,,1.5854306686281607,
1.8851230471258522,,1.3936078106290872,
16.147777777777776,,2.955072250639386,
9.414393939393937,,2.55912077294686,
8.701670682730924,,2.270992203515139,
15.406960784313725,,2.673694460129243,
8.999990783410137,,2.408361244019139,
8.364957264957265,,2.1497893772893772,
16.447777777777777,,3.115072250639386,
9.931797202797203,,2.778010989010989,
9.000620209059234,,2.415204678362573,
2.891901960784314,,1.7879708222811668,
2.5540460886730103,,1.6050069217353389,
2.279877309441539,,1.4416776360894006,
2.8222471599114276,,1.7437402846195948,
2.485863251155624,,1.564335072738773,
2.2630238791423,,1.4322842059900882,
2.0311831983805666,,1.4674432992614812,
1.5538984417714599,,1.2027755652148333,
1.34466063122285,,1.0635456287778269,
2.5324010670279886,,1.5960942657638593,
2.279877309441539,,1.4416776360894006,
