,McD=0_SB=1,Category,Kind,Item,Energy(kcal),Fat(g),Carbohydrates(g),Fiber(g),Protein(g),Sodium(g),b_Energy(kcal),b_Fat(g),b_Carbohydrates(g),b_Fiber(g),b_Protein(g),b_Sodium(g),d_Energy(kcal),d_Fat(g),d_Carbohydrates(g),d_Fiber(g),d_Protein(g),d_Sodium(g)
201,1,drink,Hot Drinks,Featured Dark Roast,5,0.0,0,0.0,1,0.01,0.006896551724137931,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.004926108374384237,0.0,0.0,0.0,0.03284072249589491,0.01769911504424779
203,1,drink,Cold Drinks,Starbucks╝ Cold Brew Coffee,5,0.0,0,0.0,0,0.015,0.006896551724137931,0.0,0.0,0.0,0.0,0.034482758620689655,0.004926108374384237,0.0,0.0,0.0,0.0,0.026548672566371685
205,1,drink,Cold Drinks,Nitro Cold Brew,5,0.0,0,0.0,0,0.01,0.006896551724137931,0.0,0.0,0.0,0.0,0.022988505747126436,0.004926108374384237,0.0,0.0,0.0,0.0,0.01769911504424779
206,1,drink,Cold Drinks,Nitro Cold Brew with Cascara Cold Foam,80,0.0,18,0.0,2,0.03,0.1103448275862069,0.0,0.171021377672209,0.0,0.09195402298850575,0.06896551724137931,0.0788177339901478,0.0,0.12215812690872074,0.0,0.06568144499178982,0.05309734513274337
207,1,drink,Cold Drinks,Nitro Cold Brew with Sweet Cream,70,5.0,5,0.0,1,0.02,0.09655172413793103,0.20618556701030927,0.047505938242280284,0.0,0.04597701149425287,0.04597701149425287,0.06896551724137932,0.1472754050073638,0.0339328130302002,0.0,0.03284072249589491,0.03539823008849558
208,1,drink,Hot Drinks,Pike Placeб╝ Roast,5,0.0,0,0.0,1,0.01,0.006896551724137931,0.0,0.0,0.0,0.04597701149425287,0.022988505747126436,0.004926108374384237,0.0,0.0,0.0,0.03284072249589491,0.01769911504424779
209,1,drink,Cold Drinks,Pumpkin Cream Cold Brew,250,12.0,31,0.0,3,0.055,0.3448275862068966,0.4948453608247423,0.29453681710213775,0.0,0.13793103448275862,0.12643678160919541,0.24630541871921185,0.35346097201767307,0.21038344078724128,0.0,0.09852216748768473,0.09734513274336284
210,1,drink,Cold Drinks,Vanilla Sweet Cream Cold Brew,110,6.0,14,0.0,1,0.025,0.15172413793103448,0.24742268041237114,0.1330166270783848,0.0,0.04597701149425287,0.0574712643678161,0.10837438423645321,0.17673048600883653,0.09501187648456057,0.0,0.03284072249589491,0.044247787610619475
211,1,drink,Hot Drinks,Hot Chocolate,320,9.0,47,4.0,14,0.16,0.4413793103448276,0.3711340206185567,0.44655581947743467,0.8,0.6436781609195402,0.367816091954023,0.3152709359605912,0.26509572901325484,0.31896844248388195,0.5714285714285714,0.45977011494252873,0.28318584070796465
212,1,drink,Hot Drinks,Starbucksб╝ Signature Hot Chocolate,430,26.0,45,5.0,12,0.115,0.593103448275862,1.0721649484536082,0.42755344418052255,1.0,0.5517241379310345,0.26436781609195403,0.4236453201970444,0.7658321060382917,0.30539531727180186,0.7142857142857143,0.39408866995073893,0.2035398230088496
213,1,drink,Hot Drinks,Caff? Latte,190,7.0,19,0.0,13,0.17,0.2620689655172414,0.28865979381443296,0.18052256532066507,0.0,0.5977011494252874,0.39080459770114945,0.187192118226601,0.2061855670103093,0.1289446895147608,0.0,0.42692939244663386,0.3008849557522124
214,1,drink,Hot Drinks,Caff? Mocha,290,8.0,42,4.0,13,0.14,0.4,0.32989690721649484,0.3990498812351544,0.8,0.5977011494252874,0.32183908045977017,0.28571428571428575,0.23564064801178206,0.2850356294536817,0.5714285714285714,0.42692939244663386,0.24778761061946908
215,1,drink,Hot Drinks,Cappuccino,120,4.0,12,0.0,8,0.1,0.16551724137931034,0.16494845360824742,0.11401425178147269,0.0,0.367816091954023,0.2298850574712644,0.11822660098522168,0.11782032400589103,0.08143875127248049,0.0,0.2627257799671593,0.1769911504424779
216,1,drink,Hot Drinks,Caramel Macchiato,250,7.0,35,0.0,10,0.15,0.3448275862068966,0.28865979381443296,0.332541567695962,0.0,0.45977011494252873,0.3448275862068965,0.24630541871921185,0.2061855670103093,0.23752969121140144,0.0,0.3284072249589491,0.26548672566371684
217,1,drink,Hot Drinks,Cinnamon Dolce Latte,260,6.0,40,0.0,11,0.15,0.3586206896551724,0.24742268041237114,0.38004750593824227,0.0,0.5057471264367817,0.3448275862068965,0.2561576354679803,0.17673048600883653,0.2714625042416016,0.0,0.361247947454844,0.26548672566371684
218,1,drink,Cold Drinks,Coconutmilk Mocha Macchiato,250,9.0,32,0.0,12,0.18,0.3448275862068966,0.3711340206185567,0.30403800475059384,0.0,0.5517241379310345,0.41379310344827586,0.24630541871921185,0.26509572901325484,0.21717000339328132,0.0,0.39408866995073893,0.3185840707964602
219,1,drink,Cold Drinks,Flat White,180,7.0,18,0.0,12,0.16,0.2482758620689655,0.28865979381443296,0.171021377672209,0.0,0.5517241379310345,0.367816091954023,0.17733990147783255,0.2061855670103093,0.12215812690872074,0.0,0.39408866995073893,0.28318584070796465
220,1,drink,Cold Drinks,Iced Caff? Latte,130,4.5,13,0.0,8,0.115,0.1793103448275862,0.18556701030927836,0.12351543942992874,0.0,0.367816091954023,0.26436781609195403,0.12807881773399016,0.13254786450662742,0.08822531387852053,0.0,0.2627257799671593,0.2035398230088496
221,1,drink,Cold Drinks,Iced Caff? Mocha,230,6.0,36,4.0,9,0.09,0.31724137931034485,0.24742268041237114,0.342042755344418,0.8,0.41379310344827586,0.20689655172413793,0.2266009852216749,0.17673048600883653,0.2443162538174415,0.5714285714285714,0.2955665024630542,0.1592920353982301
222,1,drink,Cold Drinks,Iced Caramel Macchiato,250,7.0,37,0.0,10,0.15,0.3448275862068966,0.28865979381443296,0.3515439429928741,0.0,0.45977011494252873,0.3448275862068965,0.24630541871921185,0.2061855670103093,0.25110281642348153,0.0,0.3284072249589491,0.26548672566371684
223,1,drink,Cold Drinks,Iced Cinnamon Dolce Latte,200,4.0,34,0.0,7,0.095,0.27586206896551724,0.16494845360824742,0.32304038004750596,0.0,0.3218390804597701,0.21839080459770116,0.19704433497536947,0.11782032400589103,0.2307431286053614,0.0,0.22988505747126436,0.168141592920354
224,1,drink,Cold Drinks,Iced Coconutmilk Mocha Macchiato,260,9.0,34,0.0,11,0.18,0.3586206896551724,0.3711340206185567,0.32304038004750596,0.0,0.5057471264367817,0.41379310344827586,0.2561576354679803,0.26509572901325484,0.2307431286053614,0.0,0.361247947454844,0.3185840707964602
225,1,drink,Cold Drinks,Iced Vanilla Latte,190,4.0,30,0.0,7,0.1,0.2620689655172414,0.16494845360824742,0.2850356294536817,0.0,0.3218390804597701,0.2298850574712644,0.187192118226601,0.11782032400589103,0.20359687818120123,0.0,0.22988505747126436,0.1769911504424779
226,1,drink,Cold Drinks,Iced White Chocolate Mocha,300,8.0,47,0.0,10,0.19,0.41379310344827586,0.32989690721649484,0.44655581947743467,0.0,0.45977011494252873,0.4367816091954023,0.2955665024630542,0.23564064801178206,0.31896844248388195,0.0,0.3284072249589491,0.336283185840708
227,1,drink,Hot Drinks,Latte Macchiato,190,7.0,19,0.0,12,0.16,0.2620689655172414,0.28865979381443296,0.18052256532066507,0.0,0.5517241379310345,0.367816091954023,0.187192118226601,0.2061855670103093,0.1289446895147608,0.0,0.39408866995073893,0.28318584070796465
228,1,drink,Hot Drinks,Latte Macchiato,190,7.0,19,0.0,12,0.16,0.2620689655172414,0.28865979381443296,0.18052256532066507,0.0,0.5517241379310345,0.367816091954023,0.187192118226601,0.2061855670103093,0.1289446895147608,0.0,0.39408866995073893,0.28318584070796465
229,1,drink,Hot Drinks,Starbucks Doubleshotб╝ on Ice Beverage,45,1.0,5,0.0,3,0.04,0.06206896551724138,0.041237113402061855,0.047505938242280284,0.0,0.13793103448275862,0.09195402298850575,0.044334975369458136,0.029455081001472757,0.0339328130302002,0.0,0.09852216748768473,0.07079646017699116
230,1,drink,Cold Drinks,Vanilla Latte,250,6.0,37,0.0,12,0.15,0.3448275862068966,0.24742268041237114,0.3515439429928741,0.0,0.5517241379310345,0.3448275862068965,0.24630541871921185,0.17673048600883653,0.25110281642348153,0.0,0.39408866995073893,0.26548672566371684
231,1,drink,Hot Drinks,White Chocolate Mocha,360,11.0,53,0.0,14,0.24,0.496551724137931,0.4536082474226804,0.503562945368171,0.0,0.6436781609195402,0.5517241379310345,0.3546798029556651,0.3240058910162003,0.3596878181201222,0.0,0.45977011494252873,0.42477876106194695
232,1,drink,Cold Drinks,Cinnamon Dolce Frappuccinoб╝ Blended Coffee,350,4.5,64,0.0,15,0.0,0.4827586206896552,0.18556701030927836,0.6080760095011877,0.0,0.6896551724137931,0.0,0.3448275862068966,0.13254786450662742,0.43434000678656265,0.0,0.49261083743842365,0.0
233,1,drink,Cold Drinks,Coffee Light Frappuccinoб╝ Blended Coffee,110,0.0,24,0.0,3,0.2,0.15172413793103448,0.0,0.22802850356294538,0.0,0.13793103448275862,0.4597701149425288,0.10837438423645321,0.0,0.16287750254496097,0.0,0.09852216748768473,0.3539823008849558
234,1,drink,Cold Drinks,Mocha Frappuccinoб╝ Blended Coffee,280,2.5,60,2.0,4,0.22,0.38620689655172413,0.10309278350515463,0.5700712589073634,0.4,0.1839080459770115,0.5057471264367817,0.2758620689655173,0.0736377025036819,0.40719375636240246,0.2857142857142857,0.13136288998357964,0.3893805309734514
235,1,drink,Cold Drinks,Mocha Light Frappuccinoб╝ Blended Coffee,140,0.5,28,1.0,4,0.18,0.19310344827586207,0.020618556701030927,0.2660332541567696,0.2,0.1839080459770115,0.41379310344827586,0.13793103448275865,0.014727540500736378,0.19002375296912113,0.14285714285714285,0.13136288998357964,0.3185840707964602
236,1,drink,Hot Drinks,Cinnamon Dolce Cr?me,200,6.0,28,0.0,10,0.135,0.27586206896551724,0.24742268041237114,0.2660332541567696,0.0,0.45977011494252873,0.3103448275862069,0.19704433497536947,0.17673048600883653,0.19002375296912113,0.0,0.3284072249589491,0.23893805309734517
237,1,drink,Hot Drinks,Vanilla Cr?me,200,6.0,28,0.0,10,0.135,0.27586206896551724,0.24742268041237114,0.2660332541567696,0.0,0.45977011494252873,0.3103448275862069,0.19704433497536947,0.17673048600883653,0.19002375296912113,0.0,0.3284072249589491,0.23893805309734517
238,1,drink,Cold Drinks,Chocolate Smoothie,320,5.0,53,8.0,20,0.17,0.4413793103448276,0.20618556701030927,0.503562945368171,1.6,0.9195402298850575,0.39080459770114945,0.3152709359605912,0.1472754050073638,0.3596878181201222,1.1428571428571428,0.6568144499178982,0.3008849557522124
239,1,drink,Cold Drinks,Strawberry Smoothie,300,2.0,60,7.0,16,0.13,0.41379310344827586,0.08247422680412371,0.5700712589073634,1.4,0.735632183908046,0.2988505747126437,0.2955665024630542,0.058910162002945514,0.40719375636240246,1.0,0.5254515599343186,0.23008849557522126
240,0,food,Hot Breakfast,Egg McMuffin,300,13.0,31,4.0,17,0.75,0.41379310344827586,0.5360824742268041,0.29453681710213775,0.8,0.7816091954022989,1.7241379310344829,0.2955665024630542,0.38291605301914583,0.21038344078724128,0.5714285714285714,0.5582922824302134,1.3274336283185841
241,0,food,Hot Breakfast,Egg White Delight,250,8.0,30,4.0,18,0.77,0.3448275862068966,0.32989690721649484,0.2850356294536817,0.8,0.8275862068965517,1.7701149425287357,0.24630541871921185,0.23564064801178206,0.20359687818120123,0.5714285714285714,0.5911330049261084,1.3628318584070798
242,0,food,Hot Breakfast,Sausage McMuffin,370,23.0,29,4.0,14,0.78,0.5103448275862069,0.9484536082474226,0.2755344418052256,0.8,0.6436781609195402,1.793103448275862,0.36453201970443355,0.6774668630338734,0.19681031557516118,0.5714285714285714,0.45977011494252873,1.3805309734513276
243,0,food,Hot Breakfast,Sausage McMuffin with Egg,450,28.0,30,4.0,21,0.86,0.6206896551724138,1.1546391752577319,0.2850356294536817,0.8,0.9655172413793104,1.9770114942528736,0.44334975369458135,0.8247422680412372,0.20359687818120123,0.5714285714285714,0.6896551724137931,1.5221238938053099
244,0,food,Hot Breakfast,Sausage McMuffin with Egg Whites,400,23.0,30,4.0,21,0.88,0.5517241379310345,0.9484536082474226,0.2850356294536817,0.8,0.9655172413793104,2.0229885057471266,0.39408866995073893,0.6774668630338734,0.20359687818120123,0.5714285714285714,0.6896551724137931,1.5575221238938055
245,0,food,Hot Breakfast,Steak & Egg McMuffin,430,23.0,31,4.0,26,0.96,0.593103448275862,0.9484536082474226,0.29453681710213775,0.8,1.1954022988505748,2.206896551724138,0.4236453201970444,0.6774668630338734,0.21038344078724128,0.5714285714285714,0.8538587848932677,1.6991150442477878
275,0,food,Hot Breakfast,Hotcakes,350,9.0,60,3.0,8,0.59,0.4827586206896552,0.3711340206185567,0.5700712589073634,0.6,0.367816091954023,1.3563218390804597,0.3448275862068966,0.26509572901325484,0.40719375636240246,0.42857142857142855,0.2627257799671593,1.0442477876106195
276,0,food,Hot Breakfast,Hotcakes and Sausage,520,24.0,61,3.0,15,0.93,0.7172413793103448,0.9896907216494846,0.5795724465558195,0.6,0.6896551724137931,2.137931034482759,0.5123152709359606,0.7069219440353461,0.4139803189684425,0.42857142857142855,0.49261083743842365,1.6460176991150446
277,0,food,Lunch/Sandwiches/Burgers,Sausage Burrito,300,16.0,26,1.0,12,0.79,0.41379310344827586,0.6597938144329897,0.24703087885985747,0.2,0.5517241379310345,1.8160919540229885,0.2955665024630542,0.4712812960235641,0.17645062775704107,0.14285714285714285,0.39408866995073893,1.3982300884955754
278,0,food,Lunch/Sandwiches/Burgers,Hash Brown,150,9.0,15,2.0,1,0.31,0.20689655172413793,0.3711340206185567,0.14251781472684086,0.4,0.04597701149425287,0.7126436781609196,0.1477832512315271,0.26509572901325484,0.10179843909060061,0.2857142857142857,0.03284072249589491,0.5486725663716815
279,0,food,Lunch/Sandwiches/Burgers,Cinnamon Melts,460,19.0,66,3.0,6,0.37,0.6344827586206897,0.7835051546391752,0.6270783847980997,0.6,0.27586206896551724,0.8505747126436781,0.4532019704433498,0.5596465390279824,0.4479131319986427,0.42857142857142855,0.19704433497536947,0.6548672566371682
280,0,food,Lunch/Sandwiches/Burgers,Fruit & Maple Oatmeal,290,4.0,58,5.0,5,0.16,0.4,0.16494845360824742,0.5510688836104513,1.0,0.22988505747126436,0.367816091954023,0.28571428571428575,0.11782032400589103,0.39362063115032236,0.7142857142857143,0.16420361247947454,0.28318584070796465
281,0,food,Lunch/Sandwiches/Burgers,Fruit & Maple Oatmeal without Brown Sugar,260,4.0,49,5.0,5,0.115,0.3586206896551724,0.16494845360824742,0.4655581947743468,1.0,0.22988505747126436,0.26436781609195403,0.2561576354679803,0.11782032400589103,0.332541567695962,0.7142857142857143,0.16420361247947454,0.2035398230088496
282,0,food,Lunch/Sandwiches/Burgers,Big Mac,530,27.0,47,3.0,24,0.96,0.7310344827586207,1.1134020618556701,0.44655581947743467,0.6,1.103448275862069,2.206896551724138,0.5221674876847291,0.7952871870397644,0.31896844248388195,0.42857142857142855,0.7881773399014779,1.6991150442477878
286,0,food,Lunch/Sandwiches/Burgers,Quarter Pounder Deluxe,540,27.0,45,3.0,29,0.96,0.7448275862068966,1.1134020618556701,0.42755344418052255,0.6,1.3333333333333333,2.206896551724138,0.5320197044334976,0.7952871870397644,0.30539531727180186,0.42857142857142855,0.9523809523809524,1.6991150442477878
288,0,food,Lunch/Sandwiches/Burgers,Hamburger,240,8.0,32,1.0,12,0.48,0.3310344827586207,0.32989690721649484,0.30403800475059384,0.2,0.5517241379310345,1.103448275862069,0.23645320197044337,0.23564064801178206,0.21717000339328132,0.14285714285714285,0.39408866995073893,0.8495575221238939
289,0,food,Lunch/Sandwiches/Burgers,Cheeseburger,290,11.0,33,2.0,15,0.68,0.4,0.4536082474226804,0.31353919239904987,0.4,0.6896551724137931,1.5632183908045978,0.28571428571428575,0.3240058910162003,0.22395656599932134,0.2857142857142857,0.49261083743842365,1.2035398230088497
292,0,food,Lunch/Sandwiches/Burgers,McDouble,380,17.0,34,2.0,22,0.84,0.5241379310344828,0.7010309278350515,0.32304038004750596,0.4,1.0114942528735633,1.9310344827586206,0.374384236453202,0.5007363770250369,0.2307431286053614,0.2857142857142857,0.722495894909688,1.4867256637168142
294,0,food,Lunch/Sandwiches/Burgers,Daily Double,430,22.0,34,2.0,22,0.76,0.593103448275862,0.9072164948453608,0.32304038004750596,0.4,1.0114942528735633,1.7471264367816093,0.4236453201970444,0.6480117820324006,0.2307431286053614,0.2857142857142857,0.722495894909688,1.345132743362832
296,0,food,Lunch/Sandwiches/Burgers,McRib,500,26.0,44,3.0,22,0.98,0.6896551724137931,1.0721649484536082,0.4180522565320665,0.6,1.0114942528735633,2.2528735632183907,0.4926108374384237,0.7658321060382917,0.2986087546657618,0.42857142857142855,0.722495894909688,1.7345132743362832
297,0,food,Lunch/Sandwiches/Burgers,Premium Crispy Chicken Classic Sandwich,510,22.0,55,3.0,24,0.99,0.7034482758620689,0.9072164948453608,0.5225653206650831,0.6,1.103448275862069,2.2758620689655173,0.5024630541871922,0.6480117820324006,0.3732609433322023,0.42857142857142855,0.7881773399014779,1.752212389380531
298,0,food,Lunch/Sandwiches/Burgers,Premium Grilled Chicken Classic Sandwich,350,9.0,42,3.0,28,0.82,0.4827586206896552,0.3711340206185567,0.3990498812351544,0.6,1.2873563218390804,1.8850574712643677,0.3448275862068966,0.26509572901325484,0.2850356294536817,0.42857142857142855,0.9195402298850575,1.4513274336283186
305,0,food,Lunch/Sandwiches/Burgers,Southern Style Crispy Chicken Sandwich,430,19.0,43,2.0,21,0.91,0.593103448275862,0.7835051546391752,0.4085510688836104,0.4,0.9655172413793104,2.0919540229885056,0.4236453201970444,0.5596465390279824,0.29182219205972176,0.2857142857142857,0.6896551724137931,1.610619469026549
306,0,food,Lunch/Sandwiches/Burgers,McChicken,360,16.0,40,2.0,14,0.8,0.496551724137931,0.6597938144329897,0.38004750593824227,0.4,0.6436781609195402,1.8390804597701151,0.3546798029556651,0.4712812960235641,0.2714625042416016,0.2857142857142857,0.45977011494252873,1.4159292035398232
309,0,food,Lunch/Sandwiches/Burgers,Buffalo Ranch McChicken,360,16.0,40,2.0,14,0.99,0.496551724137931,0.6597938144329897,0.38004750593824227,0.4,0.6436781609195402,2.2758620689655173,0.3546798029556651,0.4712812960235641,0.2714625042416016,0.2857142857142857,0.45977011494252873,1.752212389380531
318,0,food,Lunch/Sandwiches/Burgers,Chicken McNuggets (4 piece),190,12.0,12,1.0,9,0.36,0.2620689655172414,0.4948453608247423,0.11401425178147269,0.2,0.41379310344827586,0.8275862068965517,0.187192118226601,0.35346097201767307,0.08143875127248049,0.14285714285714285,0.2955665024630542,0.6371681415929203
319,0,food,Lunch/Sandwiches/Burgers,Chicken McNuggets (6 piece),280,18.0,18,1.0,13,0.54,0.38620689655172413,0.7422680412371134,0.171021377672209,0.2,0.5977011494252874,1.2413793103448276,0.2758620689655173,0.5301914580265097,0.12215812690872074,0.14285714285714285,0.42692939244663386,0.9557522123893807
320,0,food,Lunch/Sandwiches/Burgers,Chicken McNuggets (10 piece),470,30.0,30,2.0,22,0.9,0.6482758620689655,1.2371134020618557,0.2850356294536817,0.4,1.0114942528735633,2.0689655172413794,0.46305418719211827,0.8836524300441827,0.20359687818120123,0.2857142857142857,0.722495894909688,1.5929203539823011
323,0,food,Lunch/Sandwiches/Burgers,Filet-O-Fish,390,19.0,39,2.0,15,0.59,0.5379310344827586,0.7835051546391752,0.37054631828978624,0.4,0.6896551724137931,1.3563218390804597,0.3842364532019705,0.5596465390279824,0.2646759416355616,0.2857142857142857,0.49261083743842365,1.0442477876106195
324,0,food,Salads,Premium Bacon Ranch Salad (without Chicken),140,7.0,10,3.0,9,0.3,0.19310344827586207,0.28865979381443296,0.09501187648456057,0.6,0.41379310344827586,0.689655172413793,0.13793103448275865,0.2061855670103093,0.0678656260604004,0.42857142857142855,0.2955665024630542,0.5309734513274337
325,0,food,Salads,Premium Bacon Ranch Salad with Crispy Chicken,380,21.0,22,2.0,25,0.86,0.5241379310344828,0.865979381443299,0.20902612826603326,0.4,1.1494252873563218,1.9770114942528736,0.374384236453202,0.6185567010309279,0.1493043773328809,0.2857142857142857,0.8210180623973727,1.5221238938053099
326,0,food,Salads,Premium Bacon Ranch Salad with Grilled Chicken,220,8.0,8,2.0,29,0.69,0.30344827586206896,0.32989690721649484,0.07600950118764846,0.4,1.3333333333333333,1.586206896551724,0.21674876847290642,0.23564064801178206,0.05429250084832033,0.2857142857142857,0.9523809523809524,1.2212389380530975
327,0,food,Salads,Premium Southwest Salad (without Chicken),140,4.5,20,6.0,6,0.15,0.19310344827586207,0.18556701030927836,0.19002375296912113,1.2,0.27586206896551724,0.3448275862068965,0.13793103448275865,0.13254786450662742,0.1357312521208008,0.8571428571428571,0.19704433497536947,0.26548672566371684
328,0,food,Salads,Premium Southwest Salad with Crispy Chicken,450,22.0,42,7.0,23,0.85,0.6206896551724138,0.9072164948453608,0.3990498812351544,1.4,1.0574712643678161,1.9540229885057472,0.44334975369458135,0.6480117820324006,0.2850356294536817,1.0,0.7553366174055829,1.504424778761062
329,0,food,Salads,Premium Southwest Salad with Grilled Chicken,290,8.0,28,7.0,27,0.68,0.4,0.32989690721649484,0.2660332541567696,1.4,1.2413793103448276,1.5632183908045978,0.28571428571428575,0.23564064801178206,0.19002375296912113,1.0,0.8866995073891626,1.2035398230088497
330,0,food,Chiken Snacks,Chipotle BBQ Snack Wrap (Crispy Chicken),340,15.0,37,1.0,14,0.78,0.4689655172413793,0.6185567010309279,0.3515439429928741,0.2,0.6436781609195402,1.793103448275862,0.3349753694581281,0.44182621502209135,0.25110281642348153,0.14285714285714285,0.45977011494252873,1.3805309734513276
331,0,food,Chiken Snacks,Chipotle BBQ Snack Wrap (Grilled Chicken),260,8.0,30,1.0,16,0.7,0.3586206896551724,0.32989690721649484,0.2850356294536817,0.2,0.735632183908046,1.6091954022988504,0.2561576354679803,0.23564064801178206,0.20359687818120123,0.14285714285714285,0.5254515599343186,1.238938053097345
332,0,food,Chiken Snacks,Honey Mustard Snack Wrap (Crispy Chicken),330,15.0,34,1.0,14,0.73,0.45517241379310347,0.6185567010309279,0.32304038004750596,0.2,0.6436781609195402,1.6781609195402298,0.32512315270935965,0.44182621502209135,0.2307431286053614,0.14285714285714285,0.45977011494252873,1.2920353982300885
333,0,food,Chiken Snacks,Honey Mustard Snack Wrap (Grilled Chicken),250,8.0,27,1.0,16,0.65,0.3448275862068966,0.32989690721649484,0.25653206650831356,0.2,0.735632183908046,1.4942528735632183,0.24630541871921185,0.23564064801178206,0.18323719036308111,0.14285714285714285,0.5254515599343186,1.1504424778761064
334,0,food,Chiken Snacks,Ranch Snack Wrap (Crispy Chicken),360,20.0,32,1.0,15,0.81,0.496551724137931,0.8247422680412371,0.30403800475059384,0.2,0.6896551724137931,1.8620689655172415,0.3546798029556651,0.5891016200294552,0.21717000339328132,0.14285714285714285,0.49261083743842365,1.433628318584071
335,0,food,Chiken Snacks,Ranch Snack Wrap (Grilled Chicken),280,13.0,25,1.0,16,0.72,0.38620689655172413,0.5360824742268041,0.2375296912114014,0.2,0.735632183908046,1.6551724137931034,0.2758620689655173,0.38291605301914583,0.16966406515100102,0.14285714285714285,0.5254515599343186,1.2743362831858407
336,0,food,Chiken Snacks,Small French Fries,230,11.0,30,2.0,2,0.13,0.31724137931034485,0.4536082474226804,0.2850356294536817,0.4,0.09195402298850575,0.2988505747126437,0.2266009852216749,0.3240058910162003,0.20359687818120123,0.2857142857142857,0.06568144499178982,0.23008849557522126
337,0,food,Chiken Snacks,Medium French Fries,340,16.0,44,4.0,4,0.19,0.4689655172413793,0.6597938144329897,0.4180522565320665,0.8,0.1839080459770115,0.4367816091954023,0.3349753694581281,0.4712812960235641,0.2986087546657618,0.5714285714285714,0.13136288998357964,0.336283185840708
338,0,food,Chiken Snacks,Large French Fries,510,24.0,67,5.0,6,0.29,0.7034482758620689,0.9896907216494846,0.6365795724465558,1.0,0.27586206896551724,0.6666666666666666,0.5024630541871922,0.7069219440353461,0.45469969460468274,0.7142857142857143,0.19704433497536947,0.5132743362831859
339,0,food,Chiken Snacks,Kids French Fries,110,5.0,15,1.0,1,0.065,0.15172413793103448,0.20618556701030927,0.14251781472684086,0.2,0.04597701149425287,0.14942528735632185,0.10837438423645321,0.1472754050073638,0.10179843909060061,0.14285714285714285,0.03284072249589491,0.11504424778761063
340,0,food,Salads,Side Salad,20,0.0,4,1.0,1,0.01,0.027586206896551724,0.0,0.03800475059382423,0.2,0.04597701149425287,0.022988505747126436,0.01970443349753695,0.0,0.027146250424160166,0.14285714285714285,0.03284072249589491,0.01769911504424779
341,0,food,Sweets/Desserts,Apple Slices,15,0.0,4,0.0,0,0.0,0.020689655172413793,0.0,0.03800475059382423,0.0,0.0,0.0,0.01477832512315271,0.0,0.027146250424160166,0.0,0.0,0.0
342,0,food,Sweets/Desserts,Fruit 'n Yogurt Parfait,150,2.0,30,1.0,4,0.07,0.20689655172413793,0.08247422680412371,0.2850356294536817,0.2,0.1839080459770115,0.16091954022988508,0.1477832512315271,0.058910162002945514,0.20359687818120123,0.14285714285714285,0.13136288998357964,0.12389380530973454
343,0,food,Sweets/Desserts,Baked Apple Pie,250,13.0,32,4.0,2,0.17,0.3448275862068966,0.5360824742268041,0.30403800475059384,0.8,0.09195402298850575,0.39080459770114945,0.24630541871921185,0.38291605301914583,0.21717000339328132,0.5714285714285714,0.06568144499178982,0.3008849557522124
344,0,food,Sweets/Desserts,Chocolate Chip Cookie,160,8.0,21,1.0,2,0.09,0.2206896551724138,0.32989690721649484,0.1995249406175772,0.2,0.09195402298850575,0.20689655172413793,0.1576354679802956,0.23564064801178206,0.14251781472684086,0.14285714285714285,0.06568144499178982,0.1592920353982301
345,0,food,Sweets/Desserts,Oatmeal Raisin Cookie,150,6.0,22,1.0,2,0.135,0.20689655172413793,0.24742268041237114,0.20902612826603326,0.2,0.09195402298850575,0.3103448275862069,0.1477832512315271,0.17673048600883653,0.1493043773328809,0.14285714285714285,0.06568144499178982,0.23893805309734517
346,0,food,Sweets/Desserts,Kids Ice Cream Cone,45,1.5,7,0.0,1,0.02,0.06206896551724138,0.061855670103092786,0.0665083135391924,0.0,0.04597701149425287,0.04597701149425287,0.044334975369458136,0.044182621502209134,0.047505938242280284,0.0,0.03284072249589491,0.03539823008849558
347,0,food,Sweets/Desserts,Hot Fudge Sundae,330,9.0,53,1.0,8,0.17,0.45517241379310347,0.3711340206185567,0.503562945368171,0.2,0.367816091954023,0.39080459770114945,0.32512315270935965,0.26509572901325484,0.3596878181201222,0.14285714285714285,0.2627257799671593,0.3008849557522124
348,0,food,Sweets/Desserts,Hot Caramel Sundae,340,8.0,60,0.0,7,0.15,0.4689655172413793,0.32989690721649484,0.5700712589073634,0.0,0.3218390804597701,0.3448275862068965,0.3349753694581281,0.23564064801178206,0.40719375636240246,0.0,0.22988505747126436,0.26548672566371684
349,0,food,Sweets/Desserts,Strawberry Sundae,280,6.0,49,0.0,6,0.085,0.38620689655172413,0.24742268041237114,0.4655581947743468,0.0,0.27586206896551724,0.19540229885057472,0.2758620689655173,0.17673048600883653,0.332541567695962,0.0,0.19704433497536947,0.1504424778761062
350,0,food,Snacks,McFlurry with M&M▓s Candies (Small),650,23.0,96,1.0,13,0.18,0.896551724137931,0.9484536082474226,0.9121140142517815,0.2,0.5977011494252874,0.41379310344827586,0.6403940886699508,0.6774668630338734,0.6515100101798439,0.14285714285714285,0.42692939244663386,0.3185840707964602
351,0,food,Snacks,McFlurry with M&M▓s Candies (Medium),930,33.0,139,2.0,20,0.26,1.282758620689655,1.3608247422680413,1.3206650831353919,0.4,0.9195402298850575,0.5977011494252874,0.9162561576354681,0.972017673048601,0.9433322022395657,0.2857142857142857,0.6568144499178982,0.4601769911504425
