McD_snack_0,McD_snack_1,McD_snack_2,McD_snack_3
1.358598147621684,1.0876803965881752,1.358598147621684,1.0876803965881752
1.357794864801344,1.4121920887461683,1.357794864801344,1.4121920887461683
1.2846999263622976,1.3115628721124077,1.2846999263622976,1.3115628721124077
1.2215986622073578,1.1880270040037482,1.2215986622073578,1.1880270040037482
1.9565803681612504,1.3900107009095772,1.9565803681612504,1.3900107009095772
1.8835091882820243,1.2593039541759055,1.8835091882820243,1.2593039541759055
1.821942768003273,1.1243913043478262,1.821942768003273,1.1243913043478262
1.3020143536574276,1.4729166838155603,1.3020143536574276,1.4729166838155603
1.2524803762941261,1.3481203619909503,1.2524803762941261,1.3481203619909503
1.1831042380256125,1.2319918389483608,1.1831042380256125,1.2319918389483608
1.316657101865136,1.327683329698003,1.316657101865136,1.327683329698003
1.1921453311656183,1.196348867595819,1.1921453311656183,1.196348867595819
1.093732981101402,1.0789014885823396,1.093732981101402,1.0789014885823396
1.3099283442348701,1.4037052129871277,1.3099283442348701,1.4037052129871277
1.247488894650419,1.3129354060573573,1.247488894650419,1.3129354060573573
1.1288042944971077,1.192251814257647,1.1288042944971077,1.192251814257647
1.6166571018651361,1.806790337494221,1.6166571018651361,1.806790337494221
1.555714824696149,1.787083333333333,1.555714824696149,1.787083333333333
1.296458591620116,1.7703079496261314,1.296458591620116,1.7703079496261314
1.8842155251702688,1.960206455102777,1.8842155251702688,1.960206455102777
1.8073896063910813,1.2793259970983548,1.8073896063910813,1.2793259970983548
1.7382460843462941,1.2079699042407661,1.7382460843462941,1.2079699042407661
1.8651419638330236,1.0920776983374967,1.8651419638330236,1.0920776983374967
1.7905529143164114,1.2073519829656902,1.7905529143164114,1.2073519829656902
1.730772954496058,1.1266908695499667,1.730772954496058,1.1266908695499667
1.2556039488966317,1.0103092342434512,1.2556039488966317,1.0103092342434512
0.982603788720227,1.2073519829656902,0.982603788720227,1.2073519829656902
0.918923423113028,1.1266908695499667,0.918923423113028,1.1266908695499667
1.8064189210872565,1.0103092342434512,1.8064189210872565,1.0103092342434512
1.7382460843462941,1.2118486451819783,1.7382460843462941,1.2118486451819783
2.5075186965811964,1.1304456075655742,2.5075186965811964,1.1304456075655742
2.4276233421750666,1.0089602944368796,2.4276233421750666,1.0089602944368796
2.361972352076056,1.2292187812187811,2.361972352076056,1.2292187812187811
2.589434970166102,1.1326348039215686,2.589434970166102,1.1326348039215686
3.1213286090621706,1.0047217554044763,3.1213286090621706,1.0047217554044763
3.119477442827443,1.3267987804878048,3.119477442827443,1.3267987804878048
3.1167926388181355,1.261515047879617,3.1167926388181355,1.261515047879617
3.120396729461015,1.1621549225190033,3.120396729461015,1.1621549225190033
2.512080616779383,1.2526388888888889,2.512080616779383,1.2526388888888889
2.4251769965703085,1.1818619142572282,2.4251769965703085,1.1818619142572282
2.357811468949785,1.0818973974353914,2.357811468949785,1.0818973974353914
2.5930448717948713,1.25482476635514,2.5930448717948713,1.25482476635514
3.0746745861733205,1.1818619142572282,3.0746745861733205,1.1818619142572282
3.054780369309766,1.0818973974353914,3.054780369309766,1.0818973974353914
3.0353713774597493,1.2539654670393663,3.0353713774597493,1.2539654670393663
3.0950212610918495,1.182816760224539,3.0950212610918495,1.182816760224539
2.5146949958643505,1.0864873429229747,2.5146949958643505,1.0864873429229747
2.4244080973837114,1.2736051448551449,2.4244080973837114,1.2736051448551449
2.357298951048951,1.2056783285808292,2.357298951048951,1.2056783285808292
2.5939397263810013,1.0755029929639093,2.5939397263810013,1.0755029929639093
2.594029768936717,1.1089956336766682,2.594029768936717,1.1089956336766682
1.899701372019793,1.0065542793992857,1.899701372019793,1.0065542793992857
2.659127164243624,0.9210583822015487,2.659127164243624,0.9210583822015487
2.5047167898015354,1.1351551065567294,2.5047167898015354,1.1351551065567294
2.4274049952081986,1.0650327482988071,2.4274049952081986,1.0650327482988071
2.327290008841733,0.975350052736435,2.327290008841733,0.975350052736435
3.1213286090621706,1.1354627329192548,3.1213286090621706,1.1354627329192548
3.1213286090621706,1.0462855064372598,3.1213286090621706,1.0462855064372598
3.120396729461015,0.947720187386426,3.120396729461015,0.947720187386426
3.1222733421750664,1.180813382269904,3.1222733421750664,1.180813382269904
2.4983305832266685,1.0917390594001632,2.4983305832266685,1.0917390594001632
2.3790003819709704,1.00567177663349,2.3790003819709704,1.00567177663349
2.2311649514008005,1.0930195141709533,2.2311649514008005,1.0930195141709533
2.509527391737307,0.999922181372549,2.509527391737307,0.999922181372549
2.3957067311773192,0.9150964169316571,2.3957067311773192,0.9150964169316571
2.2534045778125957,1.1302997569806081,2.2534045778125957,1.1302997569806081
2.521211018009277,1.0660585450089126,2.521211018009277,1.0660585450089126
2.3957067311773192,0.9750238962978044,2.3957067311773192,0.9750238962978044
2.251802206302761,6.802627450980391,2.251802206302761,6.802627450980391
2.5325425328025952,6.7283333333333335,2.5325425328025952,6.7283333333333335
2.4128603123631587,6.673420289855072,2.4128603123631587,6.673420289855072
2.262272727272727,9.613999999999999,2.262272727272727,9.613999999999999
2.709959963603276,2.935269841269841,2.709959963603276,2.935269841269841
2.6042183163555714,2.6762594235033257,2.6042183163555714,2.6762594235033257
2.458946379338056,2.288421362472114,2.458946379338056,2.288421362472114
1.5610704679935448,2.552542568542569,1.5610704679935448,2.552542568542569
1.4843886825817858,2.299420262664165,1.4843886825817858,2.299420262664165
1.1469673707379233,1.9687810028317547,1.1469673707379233,1.9687810028317547
1.6419038013268783,2.552542568542569,1.6419038013268783,2.552542568542569
1.5758450928381962,2.299420262664165,1.5758450928381962,2.299420262664165
1.2498237681970885,1.9687810028317547,1.2498237681970885,1.9687810028317547
2.1772314507198227,2.569873614854747,2.1772314507198227,2.569873614854747
1.5007803522952754,2.3117572590011615,1.5007803522952754,2.3117572590011615
1.3644491053442351,1.961522652218782,1.3644491053442351,1.961522652218782
2.2580647840531562,2.650522872476361,2.2580647840531562,2.650522872476361
1.5872954479976953,2.355786233374469,1.5872954479976953,2.355786233374469
1.4640752396455055,1.8462038727019312,1.4640752396455055,1.8462038727019312
1.41370831915594,3.651974025974026,1.41370831915594,3.651974025974026
1.3292935064935063,3.4084796380090494,1.3292935064935063,3.4084796380090494
1.257820066112749,3.0049039070173524,1.257820066112749,3.0049039070173524
2.010994941724504,3.2610454545454544,2.010994941724504,3.2610454545454544
1.9269876456876456,3.048265734265734,1.9269876456876456,3.048265734265734
1.8574837738019556,2.697250060863506,1.8574837738019556,2.697250060863506
1.3462247408951422,3.2692467532467533,1.3462247408951422,3.2692467532467533
1.289425753556788,3.048265734265734,1.289425753556788,3.048265734265734
1.2131322449928588,2.697250060863506,1.2131322449928588,2.697250060863506
1.4894900584795323,3.261878787878788,1.4894900584795323,3.261878787878788
1.3506660852758856,3.048030839587242,1.3506660852758856,3.048030839587242
1.246987436130748,2.7102039070173523,1.246987436130748,2.7102039070173523
1.4865514164198372,3.3513540413075296,1.4865514164198372,3.3513540413075296
1.4092567633170041,3.135035060177917,1.4092567633170041,3.135035060177917
1.2844372294372295,2.5697132677551524,1.2844372294372295,2.5697132677551524
1.7894900584795324,2.0980992336152218,1.7894900584795324,2.0980992336152218
1.7148910123004728,1.808129795075925,1.7148910123004728,1.808129795075925
1.4501621323660157,1.5898179581200895,1.4501621323660157,1.5898179581200895
1.9423944073944075,2.3795096614227083,1.9423944073944075,2.3795096614227083
1.8530781148604798,2.186519887955182,1.8530781148604798,2.186519887955182
1.775111894757903,1.9515809736711376,1.775111894757903,1.9515809736711376
1.9204067641503921,2.2848273694390717,1.9204067641503921,2.2848273694390717
1.8340042335632958,2.0195885868517447,1.8340042335632958,2.0195885868517447
1.7659584344794428,1.7819635926132853,1.7659584344794428,1.7819635926132853
1.309043513957307,2.6057832517920128,1.309043513957307,2.6057832517920128
1.0245165675291403,2.3769740367337713,1.0245165675291403,2.3769740367337713
0.9538872894174097,2.181262125527313,0.9538872894174097,2.181262125527313
1.851909344406997,2.1551119832548404,1.851909344406997,2.1551119832548404
1.775111894757903,1.9083884711779446,1.775111894757903,1.9083884711779446
4.874408634843418,1.6997005270092227,4.874408634843418,1.6997005270092227
4.777008120419884,2.48302299381291,4.777008120419884,2.48302299381291
4.718133536624102,2.3159514963880286,4.718133536624102,2.3159514963880286
4.943838919700989,2.11938117953581,4.943838919700989,2.11938117953581
5.295376623376623,,5.295376623376623,2.543580046955333
5.247757575757576,,5.247757575757576,2.5313653467619095
5.187151515151515,,5.187151515151515,2.5206164105916966
5.2707460815047025,,5.2707460815047025,2.6004883339984084
4.687534405892615,,4.687534405892615,1.5856983456877525
4.556248771309012,,4.556248771309012,1.5279425837320573
4.441283422459892,,4.441283422459892,1.4320036465036465
4.807248803827751,,4.807248803827751,1.543866072237832
3.7760909090909087,,3.7760909090909087,1.4793773349937733
3.4498735177865614,,3.4498735177865614,1.3813770642251655
3.21146127946128,,3.21146127946128,1.543866072237832
4.266646464646465,,4.266646464646465,1.4793773349937733
4.741105834464043,,4.741105834464043,1.3813770642251655
4.611233766233766,,4.611233766233766,1.546638240806752
4.508291313949209,,4.508291313949209,1.481780303030303
4.827410094150332,,4.827410094150332,1.3759192159192157
2.5466965452847807,,2.5466965452847807,1.5326780303030305
2.2575986277873072,,2.2575986277873072,1.4575139066339067
4.924040199151761,,4.924040199151761,1.1717459188511818
3.5980091783216777,,3.5980091783216777,1.652395153774464
3.2836730296730297,,3.2836730296730297,1.5989559696342304
3.005726386673755,,3.005726386673755,1.5141976828243753
5.295376623376623,,5.295376623376623,1.609207148250692
5.295376623376623,,5.295376623376623,1.5511405304150645
5.2707460815047025,,5.2707460815047025,1.4643052767741647
5.321831649831649,,5.321831649831649,1.6105628803245433
3.7981482506132536,,3.7981482506132536,1.5511405304150645
3.6329872495446267,,3.6329872495446267,1.4643052767741647
3.0118568261007286,,3.0118568261007286,1.6060941619585687
3.8073137077975785,,3.8073137077975785,1.5485503748125935
3.647024482109228,,3.647024482109228,1.4673604291689397
3.0548479100807864,,3.0548479100807864,1.593530303030303
3.8168385946754073,,3.8168385946754073,1.5400974465148376
3.647024482109228,,3.647024482109228,1.2542622752498906
3.029832275309054,,3.029832275309054,1.275370191909393
3.8089191650853884,,3.8089191650853884,1.1902598752598752
3.6470317686107157,,3.6470317686107157,1.113952380952381
3.0279651240778,,3.0279651240778,1.3143598410914614
3.8759966914805615,,3.8759966914805615,1.252585219472012
3.719307359307359,,3.719307359307359,1.1771182492720955
3.0996084905660375,,3.0996084905660375,1.4629962142118642
1.9344769651778766,,1.9344769651778766,1.3833820655092177
1.7899383116883114,,1.7899383116883114,1.3036481481481481
1.3801198412698412,,1.3801198412698412,1.5114423851330627
2.033681510632422,,2.033681510632422,1.4429863392152371
1.8716428571428572,,1.8716428571428572,1.3708141888850303
1.5044162367917464,,1.5044162367917464,1.4299581430745814
2.1283864131511185,,2.1283864131511185,1.3534558223093254
1.7827472089314191,,1.7827472089314191,1.2762075971784301
1.492608187134503,,1.492608187134503,1.4792141179173488
2.2275909586056644,,2.2275909586056644,1.4238476945879903
1.8601352813852814,,1.8601352813852814,1.3487271811513775
1.5976555727554178,,1.5976555727554178,1.5396482924482924
1.8387412547596171,,1.8387412547596171,1.5325880440010873
1.625373040752351,,1.625373040752351,1.5261862643209791
1.4686795088357587,,1.4686795088357587,1.566890801628469
2.034880267000417,,2.034880267000417,1.1492640692640692
1.8222926306066412,,1.8222926306066412,1.1146276537287187
1.6676725467514941,,1.6676725467514941,1.0552146968030012
1.708836847946726,,1.708836847946726,1.1263554136738494
1.5854306686281607,,1.5854306686281607,1.0873867276342897
1.3936078106290872,,1.3936078106290872,1.0259170134406719
2.955072250639386,,2.955072250639386,1.1263554136738494
2.55912077294686,,2.55912077294686,1.0873867276342897
2.270992203515139,,2.270992203515139,1.0259170134406719
2.673694460129243,,2.673694460129243,1.1279499596448748
2.408361244019139,,2.408361244019139,1.0888161478872393
2.1497893772893772,,2.1497893772893772,1.022129539965956
3.115072250639386,,3.115072250639386,1.117443192749193
2.778010989010989,,2.778010989010989,1.0710532022886674
2.415204678362573,,2.415204678362573,0.9164953716496269
1.7879708222811668,,1.7879708222811668,1.1846598806598805
1.6050069217353389,,1.6050069217353389,1.1525266110471806
1.4416776360894006,,1.4416776360894006,1.1000284608002118
1.7437402846195948,,1.7437402846195948,1.1609672399672397
1.564335072738773,,1.564335072738773,1.1256005617467142
1.4322842059900882,,1.4322842059900882,1.0710535755068045
1.4674432992614812,,1.4674432992614812,1.1617512250696607
1.2027755652148333,,1.2027755652148333,1.1256005617467142
1.0635456287778269,,1.0635456287778269,1.0710535755068045
1.5960942657638593,,1.5960942657638593,1.1589404153898535
1.4416776360894006,,1.4416776360894006,1.123850338491296
2.7994031388712743,,2.7994031388712743,1.0729387439231437
2.7367220279720277,,2.7367220279720277,1.149235400541401
2.6920705128205125,,2.6920705128205125,1.1162288192576653
2.8458991228070176,,2.8458991228070176,0.9614432076903618
3.0428409090909088,,3.0428409090909088,0.9845368684247772
3.019031385281385,,3.019031385281385,0.9311685010049171
2.9872853535353534,,2.9872853535353534,0.8811156398104266
3.0306457871396892,,3.0306457871396892,1.006103292720764
2.706133766745469,,2.706133766745469,0.9667907685653951
2.621319233879119,,2.621319233879119,0.9175293217746049
2.543651477832512,,2.543651477832512,1.0761134755032633
2.7790701024327786,,2.7790701024327786,1.0254943061343862
2.4924562937062937,,2.4924562937062937,0.9732987574781408
2.328382781012091,,2.328382781012091,1.1032928030250564
2.193371212121212,,2.193371212121212,1.0599382919616087
2.6985075757575756,,2.6985075757575756,1.0118337403819215
2.735147306397306,,2.735147306397306,1.0558323568281494
2.6520370169344334,,2.6520370169344334,1.0069382553021209
2.5828177966101693,,2.5828177966101693,0.9552285304172097
2.7896409269570914,,2.7896409269570914,1.0835005757180416
1.8181263406263408,,1.8181263406263408,1.0476147998925598
1.6899956946039034,,1.6899956946039034,0.9970749431216342
2.845170262664165,,2.845170262664165,3.131830769230769
2.383911943319838,,2.383911943319838,3.1109738884968237
2.2228255297334245,,2.2228255297334245,3.0932985658409384
2.0608136320865675,,2.0608136320865675,3.2455824175824177
3.0428409090909088,,3.0428409090909088,1.877778750336655
3.0428409090909088,,3.0428409090909088,1.7864641651031892
3.0306457871396892,,3.0306457871396892,1.6385684430512015
3.0556614219114215,,3.0556614219114215,1.8009165302782322
2.4493618088419686,,2.4493618088419686,1.6999943319838056
2.350510144927536,,2.350510144927536,1.5519991789819376
2.0577409081484554,,2.0577409081484554,1.8009165302782322
2.4550741561961074,,2.4550741561961074,1.6999943319838056
2.35973754218781,,2.35973754218781,1.5519991789819376
2.085301690331305,,2.085301690331305,1.8056789737171464
2.460962268084219,,2.460962268084219,1.7039510989010989
2.35973754218781,,2.35973754218781,1.5444799777530591
2.0705033181522445,,2.0705033181522445,1.7899158249158247
2.4573725477200425,,2.4573725477200425,1.6755649769585255
2.360981391454316,,2.360981391454316,1.3460664428511815
2.0703468409586057,,2.0703468409586057,2.017266286243953
2.4966630753543937,,2.4966630753543937,1.933065640714117
2.4052577639751553,,2.4052577639751553,1.8014374290201762
2.117911662531017,,2.117911662531017,1.938090879372344
1.5051923436041084,,1.5051923436041084,1.84838046522957
1.405069168025018,,1.405069168025018,1.7165148420963507
1.1373563863928113,,1.1373563863928113,1.9404040661855304
1.5667796451914098,,1.5667796451914098,1.84838046522957
1.4528410513141428,,1.4528410513141428,1.7165148420963507
1.2181000674828883,,1.2181000674828883,1.933511475445482
1.5616346390736635,,1.5616346390736635,1.8447266361956625
1.4006725611553197,,1.4006725611553197,1.72132688172043
1.187949670068194,,1.187949670068194,1.9201526670210878
1.6232219406609647,,1.6232219406609647,1.8386281661600807
1.4453601953601953,,1.4453601953601953,1.509708707569049
1.2535613010842368,,1.2535613010842368,1.4924931893306368
1.4349253618600621,,1.4349253618600621,1.3642527050257862
1.284120319408944,,1.284120319408944,1.2541880718954246
1.1676166472519327,,1.1676166472519327,1.5695047879738144
1.492180375180375,,1.492180375180375,1.478157644447967
1.341849370142053,,1.341849370142053,1.3692423600644883
1.226935303374716,,1.226935303374716,1.6751537014243685
1.3424230769230767,,1.3424230769230767,1.555647638365691
1.252935286935287,,1.252935286935287,1.4413929487179487
1.109457785579783,,1.109457785579783,1.7659021421728092
2.0976618571068153,,2.0976618571068153,1.665397624897625
1.8930357803498759,,1.8930357803498759,1.5645985092549979
1.7257089909134382,,1.7257089909134382,1.623769423558897
1.9641192141192139,,1.9641192141192139,1.5108961042818247
1.8139285714285713,,1.8139285714285713,1.4014345070987406
1.6567911081570101,,1.6567911081570101,1.7180783038677774
2.1662332856782442,,2.1662332856782442,1.6377487633925487
1.9941705703558017,,1.9941705703558017,1.5340666442840356
1.8019021215043396,,1.8019021215043396,2.506477609611484
1.3157639135058488,,1.3157639135058488,2.4907989889218287
1.1777940099116568,,1.1777940099116568,2.477226451608396
1.0498430371614726,,1.0498430371614726,2.564304900514067
1.2823467484008528,,1.2823467484008528,1.5914768762217129
1.146276926493449,,1.146276926493449,1.5383624174307404
1.0422775581906016,,1.0422775581906016,1.4413511885496457
1.1677942506459948,,1.1677942506459948,1.5360821393796076
1.00035855914651,,1.00035855914651,1.4749150076976163
0.8881664280016682,,0.8881664280016682,1.3763538971086924
1.1713837535014004,,1.1713837535014004,1.5360821393796076
1.0498430371614726,,1.0498430371614726,1.4749150076976163
1.9356294729993493,,1.9356294729993493,1.3763538971086924
1.8985322311753265,,1.8985322311753265,1.5396499359897773
1.8681264074908142,,1.8681264074908142,1.4779510653899242
1.9632223230490016,,1.9632223230490016,1.3742697976925844
2.0628482587064676,,2.0628482587064676,1.5478603373370816
2.0520955705344246,,2.0520955705344246,1.477564632268419
2.037207233065442,,2.037207233065442,1.1892803970223327
2.0573837778321504,,2.0573837778321504,1.7019306617015595
1.8938920780711825,,1.8938920780711825,1.6559683117496724
1.8446901408450702,,1.8446901408450702,1.5769627329192546
1.797384513441878,,1.797384513441878,1.6447962554379665
1.933723404255319,,1.933723404255319,1.5936412240790732
1.789792703150912,,1.789792703150912,1.5130346609911824
1.695925181783391,,1.695925181783391,1.6465359248594542
1.614073064908018,,1.614073064908018,1.5936412240790732
1.8993468581462434,,1.8993468581462434,1.5130346609911824
1.9078846153846154,,1.9078846153846154,1.6450591329742483
1.8597677932650796,,1.8597677932650796,1.5937621327600806
1.8173632218844982,,1.8173632218844982,1.5168198757763975
1.9386837217156365,,1.9386837217156365,1.655068423368697
1.3931904752313016,,1.3931904752313016,1.6068806091606604
1.3064607843137255,,1.3064607843137255,1.3253754889178617
1.9674143070044707,,1.9674143070044707,1.273501963153126
1.7299265961078862,,1.7299265961078862,1.189736464359251
1.634895153774464,,1.634895153774464,1.1160969448508147
1.5348466872110937,,1.5348466872110937,1.3392310537867764
2.0628482587064676,,2.0628482587064676,1.28589696789977
2.0628482587064676,,2.0628482587064676,1.2145485886662357
2.0573837778321504,,2.0573837778321504,1.4694320923520923
2.068497976220592,,2.068497976220592,1.392353046594982
1.7782837863890495,,1.7782837863890495,1.3124369224651256
1.7253289702977965,,1.7253289702977965,1.5454773885193398
1.5644151864717835,,1.5644151864717835,1.4825193657950984
1.7814373444414837,,1.7814373444414837,1.4175573555364496
1.7306988682569802,,1.7306988682569802,1.432655518394649
1.5801901408450703,,1.5801901408450703,1.35628180330308
1.7846625742678373,,1.7846625742678373,1.2809667650844119
1.7306988682569802,,1.7306988682569802,1.5131014356799088
1.572472602739726,,1.572472602739726,1.4638206059638337
1.783299942646585,,1.783299942646585,1.3948869383959863
1.7320346979172438,,1.7320346979172438,2.2135910586147878
1.5730227955227953,,1.5730227955227953,2.2029885028830463
1.803983373927777,,1.803983373927777,2.1935787346711257
1.7563609513780367,,1.7563609513780367,2.2507085500312045
1.6013342245989304,,1.6013342245989304,1.4101555325987145
1.2139956014534325,,1.2139956014534325,1.3731502368599142
1.1484674604674605,,1.1484674604674605,1.3041764181764184
0.958386564844916,,0.958386564844916,1.374408900650339
1.2483995423401322,,1.2483995423401322,1.3313636363636365
1.1701098183425769,,1.1701098183425769,1.2602258687258687
1.00555048106199,,1.00555048106199,1.374408900650339
1.2522724252491693,,1.2522724252491693,1.3313636363636365
1.146228424653973,,1.146228424653973,1.2602258687258687
0.9967856636540846,,0.9967856636540846,1.3768118686868687
1.2866763661358689,,1.2866763661358689,1.3334665334665334
1.165909906888661,,1.165909906888661,1.2589045684873206
1.0315488215488213,,1.0315488215488213,1.382361937590711
1.1724373818952132,,1.1724373818952132,1.332246677299309
1.0685806960465345,,1.0685806960465345,1.069230976521299
0.9848830659536543,,0.9848830659536543,1.474685441492443
1.2106755816503667,,1.2106755816503667,1.4426315688757563
1.1070657080864017,,1.1070657080864017,1.3874425272946234
1.0244791290749429,,1.0244791290749429,1.4377618456078083
1.1086244043816007,,1.1086244043816007,1.4014432886209793
1.0464956399437413,,1.0464956399437413,1.344085555435009
0.9418099268307936,,0.9418099268307936,1.4389388095440676
1.5589787593359021,,1.5589787593359021,1.4014432886209793
1.436064933880529,,1.436064933880529,1.344085555435009
1.3295038394752072,,1.3295038394752072,1.4380705768327957
1.483247614835408,,1.483247614835408,1.401652245837379
1.3925942857142857,,1.3925942857142857,1.3467867745125024
1.290097994319271,,1.290097994319271,1.4448304158515808
1.608978759335902,,1.608978759335902,1.4106835342832784
1.508651212686567,,1.508651212686567,1.1527536604895903
1.3861497536945813,,1.3861497536945813,1.1316234578067381
1.0836098541980896,,1.0836098541980896,1.0713331399158919
0.9839531971350907,,0.9839531971350907,1.0170875317143893
0.8881974740027193,,0.8881974740027193,1.1720388594971676
1.0586139419674452,,1.0586139419674452,1.1336584841280286
0.9604021668938796,,0.9604021668938796,1.081088196571955
0.8825971673254281,,0.8825971673254281,1.3290794206183374
0.984052663004538,,0.984052663004538,1.2741917072351856
0.8613222637461799,,0.8613222637461799,1.2145937157366264
0.7747543976982053,,0.7747543976982053,1.3775255915395364
0.9798715644820295,,0.9798715644820295,1.33146866428766
0.8881974740027193,,0.8881974740027193,1.2826053560492294
9.590239316239316,,9.590239316239316,1.302930402930403
9.37342857142857,,9.37342857142857,1.2471549209273758
9.290153846153846,,9.290153846153846,1.1911063071602082
9.709903398926654,,9.709903398926654,1.3534504803372727
10.601333333333333,,10.601333333333333,1.317546793206041
10.444470588235294,,10.444470588235294,1.2650005381226248
10.268,,10.268,3.09291113381001
10.518,,10.518,3.0668460111317257
8.97886013986014,,8.97886013986014,3.045165675446049
8.724701357466063,,8.724701357466063,3.210161421911421
8.519506117908787,,8.519506117908787,1.8973982642237224
9.23806015037594,,9.23806015037594,1.8106846501657472
6.528740740740742,,6.528740740740742,1.6580787400613484
5.959060606060606,,5.959060606060606,1.7975405792142347
5.579804878048781,,5.579804878048781,1.700152720725025
7.527565217391304,,7.527565217391304,1.549678965922444
9.122400809716599,,9.122400809716599,1.7975405792142347
8.859177865612647,,8.859177865612647,1.700152720725025
8.667820224719101,,8.667820224719101,1.549678965922444
9.296539682539683,,9.296539682539683,1.8035100935708457
4.01787134502924,,4.01787134502924,1.705009012179413
3.4507368421052633,,3.4507368421052633,1.546454239484822
9.535666666666666,,9.535666666666666,1.8202284186401834
6.157971742543171,,6.157971742543171,1.7093495323675039
5.635597131681877,,5.635597131681877,1.3729813279406808
5.152321428571428,,5.152321428571428,2.123894830659536
10.601333333333333,,10.601333333333333,2.04861655011655
10.601333333333333,,10.601333333333333,1.917703380638163
10.518,,10.518,2.0211476466795615
10.696571428571428,,10.696571428571428,1.9406678321678321
6.0873684210526315,,6.0873684210526315,1.8116158474816644
5.7136956521739135,,5.7136956521739135,2.0240371456500488
4.477419354838709,,4.477419354838709,1.9406678321678321
6.105334281650071,,6.105334281650071,1.8116158474816644
5.738656126482214,,5.738656126482214,2.0215249789412297
4.560462296324365,,4.560462296324365,1.9407682709447414
6.124298245614035,,6.124298245614035,1.8173970498008587
5.738656126482214,,5.738656126482214,2.0412605042016807
4.5055172413793105,,4.5055172413793105,1.9646985287587697
6.096726817042606,,6.096726817042606,1.6337275136390403
5.729761904761904,,5.729761904761904,1.4963101604278075
4.496440886699507,,4.496440886699507,1.3680691463171202
6.244362348178138,,6.244362348178138,1.2599952823920266
5.875716845878136,,5.875716845878136,1.6178808583324435
4.6211688311688315,,4.6211688311688315,1.5366484566619478
2.521137218045113,,2.521137218045113,1.429834330011074
2.2990649970184855,,2.2990649970184855,1.6900783343640486
1.6731965207135484,,1.6731965207135484,1.571591327913279
2.739387218045113,,2.739387218045113,1.4550173547679943
2.510277118230607,,2.510277118230607,1.8269121901634218
1.9216890323059233,,1.9216890323059233,1.731693858182311
3.108158651633686,,3.108158651633686,1.6380706146926536
2.284963608882688,,2.284963608882688,1.632749830822135
1.8832103174603172,,1.8832103174603172,1.5183096692210942
3.326408651633686,,3.326408651633686,1.4097840834068698
2.4894967242777812,,2.4894967242777812,1.7778922990616999
2.1103012265512264,,2.1103012265512264,1.7041334240103663
2.347609267734554,,2.347609267734554,1.6063762389202452
2.0478947368421054,,2.0478947368421054,1.4314501662971175
1.8384386212378185,,1.8384386212378185,1.4219180908254194
2.9410626249167224,,2.9410626249167224,1.4134073091542603
2.6430249915569064,,2.6430249915569064,1.4565089449885549
2.4365994303126657,,2.4365994303126657,1.1059399302821205
2.16543956043956,,2.16543956043956,1.0782452501202502
1.9924882667207684,,1.9924882667207684,1.0269790104947525
1.7410398092473565,,1.7410398092473565,1.0741519508197226
4.439178155178156,,4.439178155178156,1.040906004000516
3.7126171654432527,,3.7126171654432527,0.9874582595066101
3.2519541734860886,,3.2519541734860886,1.0741519508197226
3.9401663904118323,,3.9401663904118323,1.040906004000516
3.4600273972602738,,3.4600273972602738,0.9874582595066101
3.053475397132894,,3.053475397132894,1.0763101873200642
4.7391781551781555,,4.7391781551781555,1.0428075396825396
4.116459330143541,,4.116459330143541,0.9861856783472669
3.4856129032258067,,3.4856129032258067,1.0808128795912464
2.6205434543454347,,2.6205434543454347,1.0428881288203322
2.3715681679853926,,2.3715681679853926,0.8950565073423553
2.1586862926547137,,2.1586862926547137,1.1421544816351146
2.563697191697192,,2.563697191697192,1.1168975180623604
2.3185003171247356,,2.3185003171247356,1.0742984159664883
2.1460865469054684,,2.1460865469054684,1.1093082700822265
1.8448520579327876,,1.8448520579327876,1.0800636151231946
1.428836556228098,,1.428836556228098,1.035283661668232
1.2554993209038154,,1.2554993209038154,1.1103665021727165
2.3578460410557183,,2.3578460410557183,1.0800636151231946
2.1586862926547137,,2.1586862926547137,1.035283661668232
