SB_solid_d_0,SB_solid_d_1,SB_solid_d_2,SB_solid_d_3,SB_solid_d_4,SB_solid_d_5,SB_solid_d_6,SB_solid_d_7,SB_solid_d_8,SB_solid_d_9,SB_solid_d_10,SB_solid_d_11,SB_solid_d_12,SB_solid_d_13,SB_solid_d_14,SB_solid_d_15,SB_solid_d_16,SB_solid_d_17,SB_solid_d_18,SB_solid_d_19,SB_solid_d_20,SB_solid_d_21,SB_solid_d_22,SB_solid_d_23
1.3523740873795258,1.0290493681881558,2.094095352004157,1.089362651237651,1.4037046763149703,0.9810720307132073,1.0119532905261182,0.7622742830399342,0.9281700436008021,0.7587101325613513,1.1468319051612899,0.8144480224348162,0.9500720522825307,0.744338612781176,0.7595602292960231,0.619117515255162,0.9598883984773053,0.786587772331455,1.1090950492160168,0.8264718727391246,0.9380665870938936,0.7523983503246905,0.7899229539696685,0.6446069299819487
1.340817991428015,1.1558552950113232,2.0771858311441647,1.3602005840753637,1.393528439153439,1.129539578729862,1.002452550753462,0.8673763736263737,0.9193676492004981,0.841963081749558,1.1351597848173267,0.9518454575784799,0.9424468229908363,0.8345157495371448,0.7521066189122722,0.6901643753174556,0.946537925958251,0.8888374309247821,1.0913863838456228,0.9739270087447837,0.927485778400725,0.8482266662728383,0.7789296173902126,0.7310899532710281
1.400308656401315,1.1558552950113232,2.1629180250603315,1.3602005840753637,1.443761574074074,1.129539578729862,1.0511569442375865,0.8673763736263737,0.9646667565219641,0.841963081749558,1.1943238835201022,0.9518454575784799,0.9802071451089387,0.8345157495371448,0.7903098395956688,0.6901643753174556,1.0197842285278618,0.8888374309247821,1.1873092185592184,0.9739270087447837,0.9821869030413471,0.8482266662728383,0.8385040004299561,0.7310899532710281
1.3523740873795258,2.4884951957991173,2.094095352004157,2.2495487893884523,1.4037046763149703,1.4071609085063825,1.0119532905261182,1.6023296274566083,0.9281700436008021,1.3722799549082465,1.1468319051612899,1.2519360355553746,0.9500720522825307,0.9920206828945101,0.7595602292960231,1.0431348260551225,0.9598883984773053,1.46138915967545,1.1090950492160168,1.3038269920228682,0.9380665870938936,1.0717671812676375,0.7899229539696685,1.0766823749189645
1.340817991428015,2.483407476500872,2.0771858311441647,2.244960181793515,1.393528439153439,1.4051300961814528,1.002452550753462,1.5999109452214124,0.9193676492004981,1.3697704360435872,1.1351597848173267,1.2496033457226847,0.9424468229908363,0.9907571764462703,0.7521066189122722,1.0416864193025506,0.946537925958251,1.458071840984075,1.0913863838456228,1.3007762872048585,0.927485778400725,1.070233276687081,0.7789296173902126,1.074898418226051
1.33262322494978,2.4884951957991173,2.066159299748251,2.2495487893884523,1.3868171295913976,1.4071609085063825,0.9953946367368052,1.6023296274566083,0.913504097535327,1.3722799549082465,1.127789338933318,1.2519360355553746,0.9375549085869334,0.9920206828945101,0.7470263887882685,1.0431348260551225,0.9376677735085325,1.46138915967545,1.080174996128404,1.3038269920228682,0.9206751471024983,1.0717671812676375,0.7714764183185235,1.0766823749189645
1.340817991428015,2.4884951957991173,2.0771858311441647,2.2495487893884523,1.393528439153439,1.4071609085063825,1.002452550753462,1.6023296274566083,0.9193676492004981,1.3722799549082465,1.1351597848173267,1.2519360355553746,0.9424468229908363,0.9920206828945101,0.7521066189122722,1.0431348260551225,0.946537925958251,1.46138915967545,1.0913863838456228,1.3038269920228682,0.927485778400725,1.0717671812676375,0.7789296173902126,1.0766823749189645
1.4282253842172319,2.4884951957991173,2.2042378045264246,2.2495487893884523,1.4665798870902782,1.4071609085063825,1.0738335240867,1.6023296274566083,0.9848985289970472,1.3722799549082465,1.221197844593678,1.2519360355553746,0.996667636425701,0.9920206828945101,0.8071884260824352,1.0431348260551225,1.0546960934687353,1.46138915967545,1.2339565352585262,1.3038269920228682,1.006896025345622,1.0717671812676375,0.8662381822121311,1.0766823749189645
1.3953507911936707,1.1705547592504115,2.1545342592306667,1.1021846372244914,1.4390304653689265,0.8806256622026368,1.0476980750526106,0.9283229456194467,0.9599663119752405,0.8594486438913682,1.1877680958226169,0.8125462257041205,0.976211593799313,0.6946307920614109,0.7865457330119305,0.7183277157016653,1.0114928323074341,0.8804049047792842,1.175882461408777,0.8263630363450009,0.9760831554593808,0.722042395184823,0.8320719850759506,0.7298392686566765
1.4282253842172319,0.9594337651522024,2.2042378045264246,0.9024798476041774,1.4665798870902782,0.809699856885048,1.0738335240867,0.7649580910689906,0.9848985289970472,0.7449809804232866,1.221197844593678,0.7042560272432951,0.996667636425701,0.6423721013624722,0.8071884260824352,0.6249030135930486,1.0546960934687353,0.7903445133031223,1.2339565352585262,0.7423483097362408,1.006896025345622,0.6766473479472813,0.8662381822121311,0.6563206985893343
1.394079497016198,1.5314302134646962,2.1530647947035404,1.3140075987841946,1.4382096899002637,1.090408017908018,1.0464042800932358,1.1072355322296277,0.9595346672361266,1.0513274498988785,1.1872990350698684,0.9426758901758902,0.9758809059686252,0.8247840067034856,0.7861096611472873,0.833138161085599,1.0110237715546855,1.1152352084678394,1.1753709001237351,0.9899676619316363,0.9757275771468134,0.8789756484581939,0.831597907630659,0.8662233661752744
1.4282253842172319,1.2253727814474082,2.2042378045264246,1.1555139474709273,1.4665798870902782,0.9071753902968921,1.0738335240867,0.9646493083614099,0.9848985289970472,0.8875877638996633,1.221197844593678,0.8396756918892335,0.996667636425701,0.711494641893323,0.8071884260824352,0.7388708060108445,1.0546960934687353,0.9110975609756098,1.2339565352585262,0.8550093021553922,1.006896025345622,0.7416764679085525,0.8662381822121311,0.7513787745385843
1.3754873261814975,1.7810407218442934,2.1269305972687254,1.557788912499866,1.4230087637068507,1.1925101708710975,1.0313968903415083,1.2548350607913554,0.9447021063878186,1.1557554271708683,1.1683728036148249,1.0436847627014834,0.963984509466437,0.8824290188022985,0.7736634453590575,0.9045896211994017,0.9855544707817202,1.2254545454545454,1.1426762921113203,1.0915780943766018,0.9576734002330834,0.9437413374913376,0.8110806461246399,0.9372431342907533
1.4028293258911315,1.496016192115886,2.1658297418085266,1.2852262382225617,1.4453917253521127,1.0727646390052807,1.0537220333744342,1.078804795671347,0.9655256859523221,1.0174403345634209,1.1952570675439917,0.913221829118839,0.9808655943293347,0.8037279591637391,0.791177556199426,0.8083251660529926,1.0207174125517513,1.045678573519607,1.1883267195767193,0.931468900561907,0.9828947974801284,0.8377091270861379,0.8394471386279964,0.8231160417596587
1.2634355891581788,1.5109880161990132,1.6783704592948292,1.3015660894944783,1.270441341660145,1.0640469008116067,0.9513956197031418,1.0914414568041968,0.9004166161038301,1.0164365316688198,1.0660840886395122,0.913188420422446,0.904680193788574,0.7974540005612415,0.7385044131042497,0.8093428207008709,0.951830916371034,1.0335803085803086,1.075912853192423,0.9216228786623525,0.9132129800428185,0.8268023737714625,0.7833301618944062,0.8170569398078968
1.2520330665141988,1.5404055412769806,1.6635449657869013,1.322982926596479,1.2616342963191023,1.0978873139742704,0.9410764306275667,1.1114101426441476,0.8936540193378115,1.055275716347145,1.0576743664260813,0.9466241566241566,0.8991225036499726,0.8282549689244479,0.732493253304904,0.8353948710570371,0.9419107818067421,1.1186223797557928,1.063389126499331,0.9933548332195897,0.9057426949093615,0.8820095350557952,0.7748738435704309,0.8682764937114272
1.2634355891581788,1.5404055412769806,1.6783704592948292,1.322982926596479,1.270441341660145,1.0978873139742704,0.9513956197031418,1.1114101426441476,0.9004166161038301,1.055275716347145,1.0660840886395122,0.9466241566241566,0.904680193788574,0.8282549689244479,0.7385044131042497,0.8353948710570371,0.951830916371034,1.1186223797557928,1.075912853192423,0.9933548332195897,0.9132129800428185,0.8820095350557952,0.7833301618944062,0.8682764937114272
1.3701219905825168,2.215619251821031,2.1209186018384134,1.9838476399331666,1.4193001661029043,1.3284830160399992,1.0268221294026498,1.478958396775407,0.9402792180281043,1.295342847283841,1.1634698533042658,1.1787009675665139,0.9608301638120914,0.9527045457089799,0.7698384907860714,0.9955587991715499,0.9774893366821032,1.3685367450014434,1.1333949869966817,1.2223731414443224,0.9525005627494663,1.0223862574697244,0.804436075417569,1.024769597635631
1.3701219905825168,1.2845882130011956,2.1209186018384134,1.0793014017232767,1.4193001661029043,0.9687471489965658,1.0268221294026498,0.9400392462058407,0.9402792180281043,0.909569531754717,1.1634698533042658,0.8090691058430471,0.9608301638120914,0.7387086348917684,0.7698384907860714,0.7299038266636528,0.9774893366821032,0.929157332963293,1.1333949869966817,0.8225497892240178,0.9525005627494663,0.7629738544908823,0.804436075417569,0.7415286083007039
0.9872538689608499,1.570939778423331,1.4579184189986891,1.3569384336047683,1.059073395312317,1.1040451713509676,0.8140644307667326,1.1281049671872456,0.7658007604219995,1.0560828231592045,0.9484232120674978,0.9498172814617484,0.7925636855540158,0.8254322518500933,0.6569035315193188,0.8362150759043927,0.8085365048529599,1.093742969357958,0.9455769232990422,0.9750331785105454,0.7979150472721851,0.8663473973933463,0.6948186327460997,0.855220898997218
0.9870044046636881,1.570939778423331,1.4590345343624034,1.3569384336047683,1.0597206498646916,1.1040451713509676,0.8135653681274121,1.1281049671872456,0.7656852813314821,1.0560828231592045,0.9490389165926217,0.9498172814617484,0.7929735091130938,0.8254322518500933,0.6566794155960946,0.8362150759043927,0.8076738432215035,1.093742969357958,0.9455217609245073,0.9750331785105454,0.7980193499311148,0.8663473973933463,0.6939868536777468,0.855220898997218
1.3891792408571177,2.3903236303692927,2.1470131839702296,2.229440483280146,1.432372242135097,1.570136345136345,1.046021883466955,1.6328455048087578,0.9633814236059247,1.3383032998296154,1.1926116693970075,1.2481233448261313,0.9779997231450719,1.0793824749242147,0.7898681622871694,1.0567066004712184,1.0234342212453214,1.4620928812789276,1.191679894179894,1.3059145341104104,0.9830713976656572,1.1783348709050598,0.8416877935106388,1.0838211180375827
1.397123636985759,2.384955248288582,2.1590355935423613,2.224851875685209,1.439044159026732,1.5675307746062463,1.0523924104021216,1.6304268225735619,0.9692591152314584,1.3356977292995167,1.200534328022317,1.2457906549934414,0.9828637638649598,1.0778485703436582,0.7947464850103579,1.0552581937186465,1.0334638561433775,1.4586289539019568,1.2052322242028122,1.3028638292924006,0.9903050645342312,1.176433480923418,0.8496387766497616,1.0820371613446695
1.435008523641488,2.3903236303692927,2.216307448224095,2.229440483280146,1.4699115954536461,1.570136345136345,1.082559063780731,1.6328455048087578,0.9971219256933543,1.3383032998296154,1.237925986543008,1.2481233448261313,1.0052945924132364,1.0793824749242147,0.8177375843000841,1.0567066004712184,1.0837425693094145,1.4620928812789276,1.273130423544182,1.3059145341104104,1.0248346594181617,1.1783348709050598,0.8889078886627905,1.0838211180375827
1.3888829989360085,2.3903236303692927,2.151914125200642,2.229440483280146,1.4321647322409519,1.570136345136345,1.0466973939716495,1.6328455048087578,0.9726108160117256,1.3383032998296154,1.206347055965021,1.2481233448261313,0.984865420358271,1.0793824749242147,0.7974026333731948,1.0567066004712184,1.0468031130991367,1.4620928812789276,1.2243070472398083,1.3059145341104104,0.9981610249036651,1.1783348709050598,0.8595079346947192,1.0838211180375827
1.1806438110938957,2.3903236303692927,1.2458915493676048,2.229440483280146,1.1017988040123456,1.570136345136345,0.8753422218732639,1.6328455048087578,0.8439625440753883,1.3383032998296154,0.9022471782806428,1.2481233448261313,0.8127083748613497,1.0793824749242147,0.6896548553242264,1.0567066004712184,0.8932144392892193,1.4620928812789276,0.9463908951382377,1.3059145341104104,0.8340869908610835,1.1783348709050598,0.7324065096549323,1.0838211180375827
1.4572536246717116,1.1502192521885617,2.246961463796879,1.0974140145701132,1.4893236337417373,0.9236616310892174,1.0964684592742273,0.9393292372016696,1.0074586493197706,0.8481808860995464,1.250715416478961,0.8108100233100233,1.0140416383086157,0.7290619474877903,0.8256619636544471,0.7244567612592823,1.0984644396224887,0.874927078511984,1.291946084168382,0.8259976910357972,1.0351695410660458,0.7590038267712291,0.8999665377211142,0.7343558577083389
1.4584816431411094,0.9453522905163703,2.2483772526744414,0.8967039372400317,1.490121845746846,0.8263671929268849,1.097717834586571,0.7742407979987012,1.0078816396925097,0.7370369178237137,1.2511746798205607,0.7022263154998428,1.014366511932776,0.6637350276737551,0.8260892483456912,0.6298991891634497,1.0989237029640888,0.788389685027616,1.2924464945048582,0.7418221333381131,1.0355186396933902,0.7028716248149052,0.9004306609922551,0.6596353624480151
1.3487486776171222,1.4175579664238198,2.09297350519155,1.3097232069006264,1.3992811270250296,1.2154926724958637,1.0143481990232701,1.138457663451759,0.9426054146906289,1.0085692236339667,1.1667605158462968,0.9415096624965046,0.9605492553140976,0.8913751701814342,0.7724165236305492,0.8480396713968993,0.9945838949275375,1.0869149528027053,1.1550394265232973,0.9913382344515572,0.9613851835844982,0.9548791486291486,0.8180611600430253,0.8776847091481238
1.3661324900689777,1.206119257193884,1.6726867543026076,1.150372627105469,1.3197722811703472,0.9527658470795725,1.0305049464494582,0.9755662541006614,0.9550168675168674,0.8770673961765914,1.1014642783291977,0.8378767150282553,0.9367453696991176,0.7477327362319149,0.7843285108348791,0.7448447164638576,1.036089757872846,0.9072663233208428,1.1653513693068576,0.8547436938061937,0.9657439257439258,0.7809729505959013,0.8513281476423394,0.7555326722603609
1.196309329525364,1.6714140211640214,1.2808903038682449,1.5502451885146824,1.1194413705734532,1.328295815441045,0.8976084358534201,1.2859363738977392,0.8462994333789732,1.1155469074928719,0.9118292612546918,1.0417798354306687,0.8191356585036419,0.9554718525131202,0.6943807551277286,0.9191124707246267,0.8872406112698025,1.2045915926179085,0.9424020803585593,1.093072618072618,0.8345291139872208,1.0284740501352994,0.7309277533344983,0.9475024737167593
1.325330220576203,1.3769437954019164,1.5786050286050284,1.2783850299693074,1.27574116603163,1.1896969975093223,0.9977285403775961,1.111446034085161,0.9255875961198035,0.9711818730828444,1.0535344791773353,0.9110160914518713,0.9084966442068932,0.8653080213818085,0.7599352445957511,0.8242335204486065,0.9874729525677055,1.0077105584474004,1.096357214695647,0.9311616429335378,0.9288749412089071,0.9035191978889031,0.81278865675668,0.8368400927259114
1.104173381948913,1.390828445080313,1.217282365866033,1.2952912992580177,1.0582909128282412,1.182282062307683,0.8256107140415446,1.1243841306341305,0.8108905797336511,0.9694051731304266,0.8896728098862244,0.9110725474065728,0.7954549862739518,0.859190762500035,0.6641378570966538,0.8254865234840073,0.8552128615269216,0.9936838270380185,0.9177378716983173,0.9211916399682357,0.8118381535581024,0.8913561196836457,0.7028887304997227,0.8312830274817616
1.1570114538708496,1.4265332942361042,1.3329479394260646,1.3181408424052183,1.1183334264312308,1.2223351116658892,0.8692723162812587,1.1427114515246675,0.8495748586209113,1.0125174900822334,0.9527433823188541,0.9452860465360464,0.8348487108539429,0.8946683151824281,0.6968736827291512,0.850319474778307,0.9117969096651266,1.0903021240906587,0.9976158739611813,0.9945990991193017,0.8592542714385244,0.9577159373717888,0.7494843566494896,0.8797633648474692
1.2295104872082574,1.4265332942361042,1.5159422134146734,1.3181408424052183,1.2088146775706456,1.2223351116658892,0.9265314882171775,1.1427114515246675,0.8911060104492443,1.0125174900822334,1.0285086792362377,0.9452860465360464,0.8827805281796363,0.8946683151824281,0.7313240480477381,0.850319474778307,0.9590673523574121,1.0903021240906587,1.0710979452358762,0.9945990991193017,0.9056043716685312,0.9577159373717888,0.7883899826497239,0.8797633648474692
0.9615462397080046,2.1121156786301265,1.2858906516276094,1.9690533361356979,1.0009142369319675,1.481656854731088,0.8231968120151666,1.5098399018884525,0.7443807202525844,1.258523703346392,0.8984518810821013,1.175517206882753,0.7609479307097445,1.034775250672536,0.654473561187888,1.0095928714899358,0.7820981987737299,1.3585663232625043,0.909039658060084,1.2239343884827767,0.7688522983637783,1.1195136349705277,0.6883187939035381,1.03342484819229
1.1235470048067573,1.1615122066630688,1.2868588802277725,1.0743997270227588,1.092408306809072,1.0761420113820674,0.8404923000126489,0.9729811276794035,0.818516740256769,0.8605563880963464,0.9134675819667765,0.8072312661341768,0.8104331242181367,0.793606012893755,0.6702203363483852,0.7463623738682701,0.8559090120386301,0.8850525449559402,0.9271730444496402,0.8219627159054731,0.8197009520036015,0.8201721555200937,0.7036656781682783,0.7565729157938835
1.1885150505764541,1.4541968995916363,1.4837334465613157,1.350345212640877,1.1831113883379678,1.2263810027257052,0.891944166944167,1.1603876670788436,0.854120439620246,1.0113422949759259,0.9875995874719067,0.9477958823105648,0.8562114723921265,0.89032255383849,0.6998116408031354,0.8517836580334573,0.8914030854334195,1.0594852546239644,0.9885015110517622,0.975190815080326,0.8599259163002637,0.9370358827106585,0.7334972657078155,0.8681500911764456
1.1053030303030302,1.4541968995916363,1.2177736802014183,1.350345212640877,1.0597543474049012,1.2263810027257052,0.8260364303595539,1.1603876670788436,0.8098352716262519,1.0113422949759259,0.8879324194799209,0.9477958823105648,0.7948824049513705,0.89032255383849,0.6631245024374892,0.8517836580334573,0.8514629490299033,1.0594852546239644,0.9126482784596819,0.975190815080326,0.8094188171225812,0.9370358827106585,0.6997790306431472,0.8681500911764456
1.1961861870683361,1.1767282660464478,1.4937263264599716,1.413536347843084,1.1893737074564368,1.457675373403455,0.8982427672030778,1.4540384255317422,0.8606236237027667,0.8952733502821418,0.995539126967949,1.0170054302422722,0.8614337859010804,1.0381292554854364,0.7053488765042348,1.049893801803316,0.9021600066016728,1.0267174278595141,1.0017201626459495,1.1418603896222823,0.867716105865687,1.1520250773191947,0.7423587045709809,1.2472151565222218
1.089808692404087,1.1747637625916314,1.218598181895744,1.410721360461993,1.0556598542782754,1.4548603860223641,0.8114595623757777,1.4509877207137327,0.7948474376260716,0.8940425549336993,0.8765770005150535,1.0153782279080785,0.786532049361197,1.0365020531512428,0.649671054244382,1.0481645233298515,0.8239852878013898,1.0252271914771913,0.8831833686191485,1.1398295772973526,0.791778823160226,1.149994264994265,0.6764496788614435,1.2450412434787435
1.1158731696813093,1.1767282660464478,1.308470869687588,1.413536347843084,1.09463904390823,1.457675373403455,0.8346640870070163,1.4540384255317422,0.8157602388160572,0.8952733502821418,0.9195125931433665,1.0170054302422722,0.8116182719164424,1.0381292554854364,0.6678489910175957,1.049893801803316,0.8535376667078407,1.0267174278595141,0.9298154772201217,1.1418603896222823,0.8198822726990351,1.1520250773191947,0.7016142778209051,1.2472151565222218
1.0889465479174125,1.1767282660464478,1.3298630835418535,1.413536347843084,1.0821030581157096,1.457675373403455,0.8169382715083908,1.4540384255317422,0.7841742883211894,0.8952733502821418,0.8956408771697978,1.0170054302422722,0.7901653703227965,1.0381292554854364,0.6418031359489181,1.049893801803316,0.803928439131627,1.0267174278595141,0.8765669619546622,1.1418603896222823,0.7842191621745386,1.1520250773191947,0.6612940032700572,1.2472151565222218
1.2834263024099475,1.1767282660464478,2.0099589132385316,1.413536347843084,1.348012348772686,1.457675373403455,0.9571958994453181,1.4540384255317422,0.9103465267077556,0.8952733502821418,1.12771520382782,1.0170054302422722,0.9335659385944016,1.0381292554854364,0.7436514585368045,1.049893801803316,0.9530880414238658,1.0267174278595141,1.1037209814446836,1.1418603896222823,0.9290732495715295,1.1520250773191947,0.7819828064209151,1.2472151565222218
1.0275756139304952,0.7826580915519273,1.5024546932916822,0.8892696285653217,1.1044355687929297,0.9129572084209793,0.8342072898473115,0.9029588277075214,0.767987427875226,0.6416485366485366,0.9475602712900691,0.7076424717469685,0.8004412457542944,0.7199731399350912,0.6553669255353483,0.7196160756863547,0.7808641427847928,0.6827959431212615,0.9086202753885679,0.7439372648840415,0.7841035265400057,0.7536147198466843,0.6697395872957671,0.769703509972732
1.170990636178606,0.7314521326609661,1.8620411237478347,0.8052175637099698,1.2587925243821163,0.8097207880401474,0.9225100507817402,0.8274845348660671,0.8599407399495841,0.6022724376834312,1.0804660016291876,0.6491270057982584,0.8904358556416483,0.6516437047760308,0.7209295900146175,0.6654911219901664,0.8986282051282051,0.6481442653674726,1.056461507742145,0.6940850528018916,0.8853196522791351,0.6966014362804328,0.7560589342009026,0.7235219197575521
0.805742187377092,0.9239226840922385,1.1678475862037507,1.0618659420289855,0.8784967132230722,1.108366812034712,0.7160133179914768,1.0884320437364043,0.6492459194568062,0.7440995946043154,0.8158983146426367,0.8264877517245403,0.6820017204806459,0.8487912145022324,0.5858907043950712,0.8481697486215518,0.6763908401078785,0.8236732900293647,0.8082196000154869,0.902231365981366,0.6824166292644552,0.9190368346223212,0.6111170210195868,0.9553185209831718
0.8524521177746985,0.8055903256495324,1.4039178331920186,0.9188128902834464,0.9648299963924963,0.9436883140161054,0.7493592691351226,0.9337238489024203,0.6744205883095127,0.6575248472190997,0.8828755773097009,0.7267171312160542,0.7219332750582751,0.7393741468396482,0.6042232047833375,0.7397399834204355,0.6942653305014779,0.7030240616718152,0.8479040121151772,0.7670826687931952,0.7107051798442622,0.7766858788068611,0.623880059919828,0.795864670555163
